100.000000	5.099108	5.099108	0.855555	0.855555	0.002500	-84.637712	-84.690123
125.892541	5.133101	5.133330	0.849851	0.855555	0.001986	159.014138	158.660291
158.489319	5.167323	5.133330	0.855517	0.855555	0.001577	80.473003	79.938758
199.526231	5.098881	5.133330	0.855517	0.855555	0.001253	6.864790	6.537431
251.188643	5.098881	5.133330	0.855517	0.855555	0.000995	-86.444989	-86.776125
316.227766	5.098881	5.167552	0.855517	0.855555	0.000791	156.157733	156.110742
398.107171	5.132871	5.133330	0.861220	0.855555	0.000628	7.547636	7.429923
501.187234	5.132874	5.133330	0.855479	0.855555	0.000499	-85.474708	-85.721029
630.957344	5.098655	5.133330	0.855479	0.855555	0.000396	157.810766	157.265751
794.328235	5.167093	5.133104	0.855479	0.861259	0.000315	8.638869	8.080362
1000.000000	5.132874	5.167323	0.855479	0.855517	0.000250	-84.387753	-84.897446
1258.925412	5.132645	5.167323	0.861182	0.855517	0.000199	159.043748	158.380991
1584.893192	5.270436	5.305119	0.878406	0.878331	0.000158	79.516214	78.493383
1995.262315	5.235300	5.269749	0.878406	0.872475	0.000125	5.445516	4.592600
2511.886432	5.270202	5.269752	0.872550	0.878292	9.952679E-5	-88.725374	-89.976447
3162.277660	5.235067	5.269520	0.878367	0.872437	7.905694E-5	153.503844	152.251930
3981.071706	5.269967	5.269520	0.872511	0.872437	6.279716E-5	6.779953	4.538538
5011.872336	5.234835	5.269056	0.878328	0.866621	4.988156E-5	-87.642193	-89.798110
6309.573445	5.234838	5.233929	0.872473	0.878176	3.962233E-5	155.233164	152.269863
7943.282347	5.269737	5.268825	0.872473	0.872322	3.147314E-5	7.573748	4.029712
10000.000000	5.269737	5.268825	0.872473	0.872322	2.500000E-5	-86.424702	-90.736732
12589.254118	5.234838	5.233932	0.872473	0.872322	1.985821E-5	156.230549	151.210548
15848.931925	5.269740	5.233932	0.878290	0.872322	1.577393E-5	79.977198	72.990660
19952.623150	5.234609	5.164376	0.878290	0.866506	1.252968E-5	5.547745	-2.771309
25118.864315	5.199712	5.129718	0.872435	0.854953	9.952679E-6	-88.303779	-99.647345
31622.776602	5.234379	5.061324	0.866619	0.843554	7.905694E-6	154.024690	140.716149
39810.717055	5.199714	4.994063	0.866619	0.837930	6.279716E-6	6.955108	-9.612320
50118.723363	5.199714	4.827594	0.866619	0.809999	4.988156E-6	-87.010506	-107.741797
63095.734448	5.165052	4.727802	0.860842	0.777599	3.962233E-6	155.733138	130.116819
79432.823472	5.165052	4.419250	0.860842	0.746495	3.147314E-6	8.721139	-21.914378
100000.000000	5.164823	4.090794	0.855103	0.681799	2.500000E-6	-85.337181	-122.328173
125892.541179	5.164823	3.736260	0.855103	0.622710	1.985821E-6	158.020096	114.761266
158489.319246	5.096412	3.309829	0.849402	0.547985	1.577393E-6	80.424255	32.101408
199526.231497	5.062434	2.796917	0.843739	0.482227	1.252968E-6	7.579711	-48.234426
251188.643151	5.062434	2.368954	0.843739	0.392211	9.952679E-7	-86.566213	-147.493236
316227.766017	5.028684	1.961058	0.838114	0.326843	7.905694E-7	156.582404	89.779624
398107.170553	5.028684	1.610332	0.838114	0.270190	6.279716E-7	6.843421	-64.171581
501187.233627	5.028463	1.327320	0.832527	0.219755	4.988156E-7	-86.668812	-160.577461
630957.344480	5.028463	1.023530	0.832527	0.180199	3.962233E-7	154.650312	77.257387
794328.234724	4.994941	0.828918	0.826977	0.138153	3.147314E-7	10.685796	-69.510130
1000000.000000	4.994940	0.659743	0.832490	0.111443	2.500000E-7	-82.927864	-164.116137
1258925.411794	4.961640	0.524998	0.832490	0.089897	1.985821E-7	159.786996	76.858307
1584893.192461	4.994719	0.417120	0.838040	0.069520	1.577393E-7	82.916699	-2.912402
1995262.314969	4.960525	0.331471	0.821279	0.055616	1.252968E-7	8.081824	-76.011628
2511886.431510	4.927674	0.261202	0.821279	0.044122	9.952679E-8	-84.368430	-170.510672
3162277.660168	4.894823	0.205113	0.821279	0.034415	7.905694E-8	160.237429	70.333961
3981071.705535	4.764729	0.161064	0.804853	0.026844	6.279716E-8	10.197330	-76.802772
5011872.336273	4.732536	0.125384	0.788756	0.020759	4.988156E-8	-80.689686	-169.784873
6309573.444802	4.606338	0.093400	0.767723	0.015777	3.962233E-8	161.249062	71.530677
7943282.347243	4.422084	0.068494	0.737014	0.011570	3.147314E-8	14.519973	-76.717212
1.000000E+7	4.156758	0.048198	0.692793	0.008253	2.500000E-8	-81.588904	-169.526092
