100.000000	5.099108	5.132222	0.855555	0.861111	0.002500	-84.597495	-84.843233
125.892541	5.133101	5.132220	0.849851	0.855370	0.001986	158.793583	158.656748
158.489319	5.133102	5.166435	0.855517	0.855370	0.001577	80.287493	80.280241
199.526231	5.133102	5.132220	0.855517	0.855370	0.001253	6.736686	6.438229
251.188643	5.098881	5.131989	0.855517	0.861072	0.000995	-86.949313	-86.827880
316.227766	5.167323	5.166205	0.855517	0.855332	0.000791	155.977937	156.374075
398.107171	5.167323	5.131992	0.855517	0.855332	0.000628	7.750423	7.280515
501.187234	5.167323	5.166205	0.855517	0.855332	0.000499	-85.746807	-85.763902
630.957344	5.132871	5.131763	0.861220	0.861034	0.000396	157.804524	157.285335
794.328235	5.167093	5.165976	0.855479	0.855294	0.000315	8.525378	8.179441
1000.000000	5.132645	5.165976	0.861182	0.855294	0.000250	-84.442039	-84.740515
1258.925412	5.166864	5.131536	0.855441	0.860996	0.000199	158.983736	158.412421
1584.893192	5.268378	5.303736	0.883956	0.883956	0.000158	79.038182	78.793874
1995.262315	5.268378	5.268378	0.883956	0.883956	0.000125	5.206075	4.785068
2511.886432	5.303501	5.268378	0.878063	0.883956	9.952679E-5	-88.736558	-89.772516
3162.277660	5.303501	5.303500	0.878063	0.889849	7.905694E-5	153.726184	152.333771
3981.071706	5.303502	5.303023	0.883917	0.877984	6.279716E-5	6.532840	4.899537
5011.872336	5.303265	5.303022	0.878024	0.883837	4.988156E-5	-87.456932	-89.977802
6309.573445	5.303265	5.303022	0.878024	0.883837	3.962233E-5	155.162690	152.431182
7943.282347	5.267913	5.267670	0.883878	0.877945	3.147314E-5	7.336469	4.147310
10000.000000	5.303030	5.267670	0.877985	0.877945	2.500000E-5	-86.293960	-90.967878
12589.254118	5.232792	5.232552	0.872132	0.872092	1.985821E-5	156.278818	151.089025
15848.931925	5.232558	5.267436	0.877946	0.872092	1.577393E-5	79.745994	72.839058
19952.623150	5.267443	5.197668	0.883799	0.866278	1.252968E-5	5.377064	-2.639285
25118.864315	5.232326	5.162557	0.877907	0.854728	9.952679E-6	-89.000051	-99.395031
31622.776602	5.267207	5.060219	0.872054	0.849030	7.905694E-6	153.923689	140.416659
39810.717055	5.232325	4.992294	0.872054	0.832049	6.279716E-6	7.031568	-9.438319
50118.723363	5.197440	4.859832	0.866240	0.815408	4.988156E-6	-86.883120	-107.677164
63095.734448	5.231627	4.697839	0.860465	0.788228	3.962233E-6	156.256015	130.271271
79432.823472	5.197206	4.475241	0.866201	0.740934	3.147314E-6	8.225344	-22.048206
100000.000000	5.196973	4.147058	0.860426	0.686599	2.500000E-6	-85.234580	-122.382435
125892.541179	5.162556	3.735096	0.860426	0.622516	1.985821E-6	157.695656	114.607143
158489.319246	5.093953	3.355941	0.854690	0.551964	1.577393E-6	80.396096	31.907015
199526.231497	5.127912	2.812810	0.848992	0.478369	1.252968E-6	6.589999	-48.275101
251188.643151	5.093725	2.359955	0.843332	0.398641	9.952679E-7	-86.070652	-148.076406
316227.766017	5.059769	1.974391	0.837710	0.326886	7.905694E-7	157.189201	90.309458
398107.170553	5.059769	1.623534	0.837710	0.272405	6.279716E-7	7.440735	-64.437502
501187.233627	5.026038	1.313427	0.843295	0.223372	4.988156E-7	-87.204421	-160.127747
630957.344480	4.992531	1.031920	0.837673	0.181676	3.962233E-7	156.069462	78.101352
794328.234724	5.059095	0.828444	0.832088	0.138074	3.147314E-7	9.632213	-70.309109
1000000.000000	5.025812	0.663825	0.832088	0.111380	2.500000E-7	-83.162233	-164.053000
1258925.411794	4.992528	0.524706	0.832088	0.089847	1.985821E-7	161.298356	77.569945
1584893.192461	4.992528	0.420486	0.832088	0.070081	1.577393E-7	82.728108	-1.903944
1995262.314969	4.959246	0.331905	0.826541	0.056065	1.252968E-7	9.760221	-77.400089
2511886.431510	4.959027	0.261936	0.821031	0.044852	9.952679E-8	-84.230501	-169.714748
3162277.660168	4.893342	0.206322	0.815557	0.034387	7.905694E-8	161.414406	71.222934
3981071.705535	4.828098	0.160622	0.804683	0.026593	6.279716E-8	9.942645	-78.821374
5011872.336273	4.795482	0.124458	0.793954	0.020743	4.988156E-8	-81.283242	-172.752593
6309573.444802	4.635634	0.093844	0.767489	0.016180	3.962233E-8	160.361921	72.444017
7943282.347243	4.451436	0.069900	0.741906	0.011650	3.147314E-8	15.898493	-79.014924
1.000000E+7	4.187121	0.048863	0.707284	0.008310	2.500000E-8	-81.855457	-170.978099
