100.000000	5.134000	5.099108	0.850000	0.855555	0.002500	-84.722779	-84.802771
125.892541	5.099775	5.133330	0.855667	0.855555	0.001986	159.031957	158.659315
158.489319	5.134002	5.167552	0.855667	0.855555	0.001577	80.143506	79.929747
199.526231	5.099775	5.133330	0.855667	0.855555	0.001253	6.686502	6.467422
251.188643	5.133777	5.133330	0.849963	0.855555	0.000995	-86.868247	-86.859562
316.227766	5.099549	5.133330	0.855629	0.855555	0.000791	156.323511	155.948174
398.107171	5.133547	5.133330	0.849925	0.855555	0.000628	7.836441	7.238316
501.187234	5.167769	5.133330	0.855591	0.855555	0.000499	-85.574190	-85.807244
630.957344	5.133317	5.133330	0.849887	0.855555	0.000396	157.775418	157.687785
794.328235	5.133318	5.133330	0.855553	0.855555	0.000315	8.595809	8.156175
1000.000000	5.133092	5.133104	0.861257	0.861259	0.000250	-84.475359	-85.030418
1258.925412	5.133090	5.133102	0.855515	0.855517	0.000199	159.139334	158.457842
1584.893192	5.234841	5.269986	0.878329	0.878331	0.000158	79.180708	78.840581
1995.262315	5.269974	5.269749	0.878329	0.872475	0.000125	5.428634	4.817619
2511.886432	5.234841	5.234621	0.878329	0.878292	9.952679E-5	-88.761651	-89.766774
3162.277660	5.234841	5.269520	0.878329	0.872437	7.905694E-5	153.036344	151.991385
3981.071706	5.234841	5.304417	0.878329	0.872437	6.279716E-5	6.194293	4.617807
5011.872336	5.234844	5.234388	0.872474	0.878253	4.988156E-5	-87.529082	-89.612513
6309.573445	5.234609	5.269284	0.878290	0.872398	3.962233E-5	154.898169	151.990114
7943.282347	5.234609	5.234156	0.878290	0.878214	3.147314E-5	7.474757	4.113673
10000.000000	5.234610	5.234154	0.872435	0.872359	2.500000E-5	-86.388636	-90.813543
12589.254118	5.269506	5.233920	0.878251	0.866543	1.985821E-5	156.654425	150.978855
15848.931925	5.199481	5.199258	0.872396	0.866543	1.577393E-5	79.443686	72.763558
19952.623150	5.269272	5.164596	0.872396	0.860766	1.252968E-5	5.735115	-2.607127
25118.864315	5.199015	5.130166	0.878212	0.860766	9.952679E-6	-88.559239	-99.210826
31622.776602	5.233678	5.060385	0.866503	0.837812	7.905694E-6	154.106979	140.846245
39810.717055	5.233214	4.959847	0.860726	0.837812	6.279716E-6	6.946796	-9.541897
50118.723363	5.233442	4.826915	0.866464	0.809885	4.988156E-6	-86.912725	-107.704424
63095.734448	5.163662	4.666019	0.854911	0.782889	3.962233E-6	156.109371	130.267396
79432.823472	5.198085	4.444933	0.860610	0.735916	3.147314E-6	8.297363	-22.513035
100000.000000	5.129236	4.148604	0.860610	0.686855	2.500000E-6	-84.845742	-122.206079
125892.541179	5.095043	3.736494	0.854873	0.622749	1.985821E-6	157.965239	114.035214
158489.319246	5.094589	3.288114	0.843475	0.548019	1.577393E-6	80.739913	32.312265
199526.231497	5.094588	2.773708	0.849098	0.474950	1.252968E-6	7.125500	-48.478198
251188.643151	5.060173	2.355750	0.837777	0.392625	9.952679E-7	-86.197692	-147.409942
316227.766017	4.993151	1.950041	0.837777	0.327188	7.905694E-7	156.289637	89.873566
398107.170553	4.993151	1.620496	0.837777	0.268294	6.279716E-7	7.231084	-63.233610
501187.233627	4.993153	1.328806	0.832192	0.220001	4.988156E-7	-86.446794	-161.381417
630957.344480	5.026440	1.022210	0.837740	0.177467	3.962233E-7	155.099241	78.312390
794328.234724	4.992931	0.828936	0.837740	0.137241	3.147314E-7	9.614560	-70.619999
1000000.000000	4.992483	0.660808	0.826570	0.111623	2.500000E-7	-82.571121	-164.340197
1258925.411794	4.959203	0.521500	0.832081	0.089298	1.985821E-7	159.996687	77.058999
1584893.192461	4.992486	0.415126	0.832081	0.069652	1.577393E-7	82.414096	-1.424072
1995262.314969	4.926143	0.330950	0.826534	0.054793	1.252968E-7	10.489397	-76.980774
2511886.431510	4.926144	0.258128	0.821024	0.044200	9.952679E-8	-84.942735	-170.962379
3162277.660168	4.860462	0.204098	0.810077	0.034476	7.905694E-8	161.107472	72.941752
3981071.705535	4.795012	0.159195	0.793876	0.026891	6.279716E-8	11.198338	-79.233420
5011872.336273	4.731078	0.124521	0.783291	0.020616	4.988156E-8	-82.070702	-172.665631
6309573.444802	4.575254	0.092469	0.772847	0.015943	3.962233E-8	162.402318	72.508402
7943282.347243	4.421921	0.069510	0.741933	0.011585	3.147314E-8	13.188210	-77.123754
1.000000E+7	4.214178	0.048795	0.702363	0.008187	2.500000E-8	-78.220342	-169.319114
