100.000000	5.099108	5.097777	0.855555	0.861111	0.002500	-84.368628	-84.643590
125.892541	5.133101	5.098005	0.849851	0.855370	0.001986	158.902456	158.758917
158.489319	5.098881	5.132220	0.855517	0.855370	0.001577	80.365810	79.953585
199.526231	5.098881	5.132220	0.855517	0.855370	0.001253	6.794585	6.572492
251.188643	5.098881	5.132220	0.855517	0.855370	0.000995	-86.601207	-87.059715
316.227766	5.132871	5.132220	0.861220	0.855370	0.000791	156.435255	156.140692
398.107171	5.098655	5.132220	0.855479	0.855370	0.000628	7.827974	7.416642
501.187234	5.132647	5.132220	0.849776	0.855370	0.000499	-85.787554	-85.902844
630.957344	5.098429	5.132220	0.855441	0.855370	0.000396	157.772657	157.245445
794.328235	5.166864	5.132220	0.855441	0.855370	0.000315	8.527496	8.197460
1000.000000	5.166864	5.132220	0.855441	0.855370	0.000250	-84.665045	-85.153968
1258.925412	5.132418	5.132220	0.861144	0.855370	0.000199	159.116831	158.572202
1584.893192	5.305337	5.267937	0.878367	0.883882	0.000158	79.377024	78.907030
1995.262315	5.269967	5.232821	0.872511	0.877990	0.000125	5.271384	4.500058
2511.886432	5.269967	5.303060	0.872511	0.877990	9.952679E-5	-88.373926	-90.032143
3162.277660	5.269968	5.232821	0.878328	0.877990	7.905694E-5	153.665024	152.314487
3981.071706	5.234835	5.267940	0.878328	0.877990	6.279716E-5	6.451140	4.622592
5011.872336	5.269968	5.267940	0.878328	0.877990	4.988156E-5	-87.336611	-89.565297
6309.573445	5.269031	5.267708	0.866617	0.872137	3.962233E-5	154.826636	152.108839
7943.282347	5.233905	5.267706	0.878172	0.877951	3.147314E-5	7.146691	4.022645
10000.000000	5.233908	5.232588	0.872318	0.877951	2.500000E-5	-86.502508	-91.138502
12589.254118	5.199015	5.232588	0.872318	0.872098	1.985821E-5	156.512277	151.185252
15848.931925	5.268798	5.232356	0.878133	0.866284	1.577393E-5	79.812732	73.096750
19952.623150	5.233674	5.163053	0.872279	0.866284	1.252968E-5	5.828686	-2.997520
25118.864315	5.233674	5.128634	0.872279	0.860509	9.952679E-6	-87.994296	-99.256480
31622.776602	5.233442	5.093526	0.866464	0.843299	7.905694E-6	154.062838	140.805624
39810.717055	5.233440	4.992330	0.872240	0.832055	6.279716E-6	7.097115	-9.808940
50118.723363	5.198550	4.826807	0.866425	0.809867	4.988156E-6	-87.363268	-107.483813
63095.734448	5.163894	4.665911	0.860649	0.782871	3.962233E-6	155.569533	130.345363
79432.823472	5.163667	4.446708	0.866387	0.741118	3.147314E-6	7.964232	-22.304100
100000.000000	5.163204	4.120614	0.854835	0.686769	2.500000E-6	-85.425958	-122.040887
125892.541179	5.163204	3.713314	0.854835	0.627249	1.985821E-6	158.139555	114.410947
158489.319246	5.094817	3.286782	0.854835	0.547797	1.577393E-6	80.550236	32.889475
199526.231497	5.060851	2.810561	0.849136	0.474757	1.252968E-6	7.830592	-48.579423
251188.643151	5.060851	2.354796	0.849136	0.392466	9.952679E-7	-86.810562	-147.333387
316227.766017	5.026884	1.962330	0.837814	0.327055	7.905694E-7	156.281470	90.483232
398107.170553	5.026663	1.609110	0.832229	0.268185	6.279716E-7	7.001289	-64.130694
501187.233627	4.993374	1.319472	0.832229	0.219912	4.988156E-7	-86.526352	-160.392043
630957.344480	5.026663	1.030245	0.832229	0.178862	3.962233E-7	155.975085	77.922111
794328.234724	4.993374	0.829920	0.832229	0.138320	3.147314E-7	10.609081	-69.130537
1000000.000000	4.993154	0.665005	0.826681	0.111578	2.500000E-7	-81.741583	-164.741529
1258925.411794	5.026221	0.521290	0.826681	0.089262	1.985821E-7	161.429475	78.004759
1584893.192461	4.959865	0.414959	0.832192	0.069624	1.577393E-7	81.663867	-2.140870
1995262.314969	4.926577	0.331966	0.832192	0.055699	1.252968E-7	10.568985	-77.334105
2511886.431510	4.925910	0.259825	0.815548	0.044188	9.952679E-8	-84.004857	-170.588666
3162277.660168	4.893071	0.206802	0.810111	0.034467	7.905694E-8	159.051827	73.055066
3981071.705535	4.763454	0.160990	0.793909	0.026654	6.279716E-8	11.359849	-79.380626
5011872.336273	4.763241	0.123908	0.788616	0.020790	4.988156E-8	-82.772966	-172.462615
6309573.444802	4.636220	0.093896	0.767586	0.016078	3.962233E-8	161.946053	72.196416
7943282.347243	4.422320	0.069163	0.742000	0.011683	3.147314E-8	14.816659	-76.977223
1.000000E+7	4.210601	0.048414	0.692533	0.008178	2.500000E-8	-77.606504	-167.064142
