100.000000	5.099108	5.133330	0.855555	0.855555	0.002500	-84.482653	-84.983411
125.892541	5.099108	5.133330	0.855555	0.855555	0.001986	158.891055	158.671422
158.489319	5.133330	5.133104	0.855555	0.861259	0.001577	80.292974	80.149946
199.526231	5.099108	5.133102	0.855555	0.855517	0.001253	6.841269	6.350151
251.188643	5.133101	5.167323	0.849851	0.855517	0.000995	-86.798869	-86.923130
316.227766	5.133102	5.133102	0.855517	0.855517	0.000791	156.138234	155.858776
398.107171	5.133102	5.132871	0.855517	0.861220	0.000628	7.977906	7.331691
501.187234	5.133102	5.132874	0.855517	0.855479	0.000499	-85.603605	-85.702611
630.957344	5.098881	5.132645	0.855517	0.861182	0.000396	157.810898	157.193300
794.328235	5.132871	5.166864	0.861220	0.855441	0.000315	8.890570	8.173938
1000.000000	5.132874	5.132418	0.855479	0.861144	0.000250	-84.689619	-84.703186
1258.925412	5.167093	5.166635	0.855479	0.855403	0.000199	158.787845	158.535957
1584.893192	5.270438	5.268140	0.872589	0.883916	0.000158	79.161810	78.678192
1995.262315	5.235300	5.233017	0.878406	0.878023	0.000125	5.166969	4.456090
2511.886432	5.270202	5.268138	0.884262	0.878023	9.952679E-5	-88.858031	-89.820439
3162.277660	5.235067	5.267900	0.878367	0.872169	7.905694E-5	154.057685	152.322081
3981.071706	5.235067	5.267898	0.878367	0.877983	6.279716E-5	6.631988	4.623939
5011.872336	5.305337	5.267666	0.878367	0.872130	4.988156E-5	-87.684337	-89.755123
6309.573445	5.269967	5.267198	0.872511	0.883758	3.962233E-5	155.067950	152.585153
7943.282347	5.269968	5.267196	0.878328	0.877866	3.147314E-5	7.345930	4.268730
10000.000000	5.269737	5.267196	0.872473	0.877866	2.500000E-5	-86.301012	-90.665565
12589.254118	5.269740	5.197204	0.878290	0.872014	1.985821E-5	156.639230	150.767744
15848.931925	5.269505	5.231854	0.884145	0.866201	1.577393E-5	79.295803	73.069206
19952.623150	5.234376	5.162558	0.878251	0.866201	1.252968E-5	5.748842	-2.364734
25118.864315	5.199246	5.128139	0.878251	0.860426	9.952679E-6	-88.420050	-99.211393
31622.776602	5.199481	5.093037	0.872396	0.843218	7.905694E-6	154.041330	140.783932
39810.717055	5.234143	5.025129	0.866580	0.831975	6.279716E-6	6.912537	-9.437020
50118.723363	5.199248	4.892016	0.872357	0.815336	4.988156E-6	-87.042230	-107.792492
63095.734448	5.164585	4.663722	0.866541	0.777287	3.962233E-6	155.571732	130.681414
79432.823472	5.199015	4.446084	0.860764	0.741014	3.147314E-6	8.173058	-22.085340
100000.000000	5.129692	4.149678	0.866502	0.691613	2.500000E-6	-85.049634	-121.838568
125892.541179	5.129921	3.759610	0.860725	0.622452	1.985821E-6	158.015288	114.408836
158489.319246	5.095723	3.289366	0.854987	0.551907	1.577393E-6	81.201469	32.480635
199526.231497	5.095722	2.776314	0.849287	0.481999	1.252968E-6	7.894374	-48.979609
251188.643151	5.028005	2.367837	0.843625	0.392026	9.952679E-7	-85.695505	-147.973230
316227.766017	5.061526	1.975812	0.838001	0.329302	7.905694E-7	156.066935	90.454545
398107.170553	4.994486	1.611560	0.838001	0.272223	6.279716E-7	6.223252	-63.564379
501187.233627	5.061526	1.319592	0.838001	0.221408	4.988156E-7	-87.021717	-161.332656
630957.344480	4.961187	1.028748	0.832414	0.178602	3.962233E-7	154.758185	78.326013
794328.234724	5.027781	0.828714	0.832414	0.138119	3.147314E-7	10.264448	-71.044684
1000000.000000	4.994259	0.671810	0.837963	0.110495	2.500000E-7	-81.940649	-165.046135
1258925.411794	4.994262	0.528430	0.832377	0.089869	1.985821E-7	161.374214	78.244660
1584893.192461	4.994262	0.420588	0.832377	0.070098	1.577393E-7	81.992485	-2.389326
1995262.314969	4.927674	0.333666	0.821279	0.055611	1.252968E-7	7.829204	-77.787497
2511886.431510	4.960524	0.261595	0.826754	0.044489	9.952679E-8	-83.066669	-169.723886
3162277.660168	4.927015	0.207806	0.815731	0.034405	7.905694E-8	160.393141	72.321675
3981071.705535	4.829130	0.161016	0.804855	0.026836	6.279716E-8	8.687102	-79.070341
5011872.336273	4.764744	0.124977	0.794124	0.021111	4.988156E-8	-80.080551	-171.953300
6309573.444802	4.605918	0.093516	0.767653	0.015904	3.962233E-8	160.261681	71.055776
7943282.347243	4.453205	0.069804	0.747182	0.011557	3.147314E-8	13.225572	-78.121275
1.000000E+7	4.214106	0.048804	0.702351	0.008244	2.500000E-8	-79.461863	-170.728888
